"","0.05","0.1","0.15","0.2","0.25","0.3","0.35","0.4","0.45","0.5","0.55","0.6","0.65","centrality"
"STAT1",0,0,0,0,0,0,0,0,0,1,3,7,21,4.36587800858672
"BEX3",0,0,0,0,0,0,0,0,0,1,2,7,27,4.36440820566922
"ONECUT1",0,0,0,0,0,0,0,0,0,0,3,11,24,4.34567517465307
"SHE",0,0,0,0,0,0,0,0,0,0,3,12,22,4.33950275344681
"SAMD12",0,0,0,0,0,0,0,0,0,0,0,12,73,4.33661192505963
"GRIP2",0,0,0,0,0,0,0,0,0,0,2,10,33,4.33510826344699
"CNDP2",0,0,0,0,0,0,0,0,0,0,0,18,51,4.33497180457779
"CKAP2",0,0,0,0,0,0,0,0,0,0,2,9,36,4.33288445778263
"GPI",0,0,0,0,0,0,0,0,0,3,4,7,9,4.32268326785273
"CDH11",0,0,0,0,0,0,0,0,0,2,4,6,13,4.31743034985592
"SYNJ2",0,0,0,0,0,0,0,0,0,0,0,13,66,4.31648460037328
"OST4",0,0,0,0,0,0,0,0,0,1,1,8,31,4.2988676228095
"DBNDD1",0,0,0,0,0,0,0,0,0,0,1,13,35,4.2939526570736
"ZFP42",0,0,0,0,0,0,0,0,0,0,1,9,48,4.29246519887631
"INA",0,0,0,0,0,0,0,0,0,0,3,8,29,4.29157494309807
"SGCE",0,0,0,0,0,0,0,0,0,0,0,13,63,4.28670840195294
"GRIA2",0,0,0,0,0,0,0,0,0,1,3,6,21,4.28575917301201
"DRGX",0,0,0,0,0,0,0,0,0,0,2,12,26,4.2855003361472
"TMSB4X",0,0,0,0,0,0,0,0,0,0,2,13,24,4.27994044270095
"IDH2",0,0,0,0,0,0,0,0,0,0,1,9,47,4.27906266219453
"MYL9",0,0,0,0,0,0,0,0,0,0,0,15,54,4.26831980374498
"CEND1",0,0,0,0,0,0,0,0,0,0,3,11,21,4.26258348317165
"ID2",0,0,0,0,0,0,0,0,1,1,2,3,27,4.26043612858523
"PDLIM3",0,0,0,0,0,0,0,0,0,0,2,13,23,4.25340614626278
"HOOK2",0,0,0,0,0,0,0,0,0,0,0,11,68,4.24311321786102
"SLC25A48",0,0,0,0,0,0,0,0,0,1,4,7,14,4.23966199784307
"SOX4",0,0,0,0,0,0,0,0,0,0,3,5,39,4.23528922532683
"KCNN4",0,0,0,0,0,0,0,0,0,0,0,13,58,4.23383373630787
"PTHLH",0,0,0,0,0,0,0,0,0,1,3,5,22,4.22216241078669
"TRPM1",0,0,0,0,0,0,0,0,1,2,4,4,9,4.20875628533138
"EIF3E",0,0,0,0,0,0,0,0,0,0,1,9,42,4.20756208030521
"EEA1",0,0,0,0,0,0,0,0,0,0,0,14,52,4.20551986447021
"B3GNT2",0,0,0,0,0,0,0,0,0,0,1,8,46,4.20216163682124
"TPPP3",0,0,0,0,0,0,0,0,0,0,0,13,55,4.199912996747
"SRSF9",0,0,0,0,0,0,0,0,0,0,0,11,63,4.19421799405659
"CA8",0,0,0,0,0,0,0,0,0,0,0,11,63,4.19421799405659
"GLUL",0,0,0,0,0,0,0,0,0,0,1,11,34,4.18315117914889
"SORCS3",0,0,0,0,0,0,0,0,0,0,3,12,17,4.18017315572537
"HERC6",0,0,0,0,0,0,0,0,0,0,1,8,44,4.17389631406041
"MTUS1",0,0,0,0,0,0,0,0,0,0,0,10,65,4.1620127459962
"TMEM178B",0,0,0,0,0,0,0,0,0,1,3,7,15,4.15888308335967
"LPL",0,0,0,0,0,0,0,0,0,1,2,6,22,4.15642767883457
"CHGB",0,0,0,0,0,0,0,0,0,0,1,10,35,4.14925542298346
"SIVA1",0,0,0,0,0,0,0,0,0,0,4,6,24,4.14500622743627
"JAM3",0,0,0,0,0,0,0,0,0,0,0,11,57,4.13023194672797
"TGFBI",0,0,0,0,0,0,0,0,1,2,3,5,8,4.12693593100735
"LSM7",0,0,0,0,0,0,0,0,0,0,0,10,61,4.12137451395833
"RNASEH2C",0,0,0,0,0,0,0,0,0,0,0,12,52,4.1196593582858
"COL11A2",0,0,0,0,0,0,0,0,0,0,0,11,56,4.11892731396526
"ADAMTS5",0,0,0,0,0,0,0,0,0,0,3,6,28,4.11875027754034
"IFI44L",0,0,0,0,0,0,0,0,0,1,3,7,14,4.11693304462025
"CYP1B1",0,0,0,0,0,0,0,0,0,0,0,9,65,4.1048266381136
"WDHD1",0,0,0,0,0,0,0,0,0,0,2,7,31,4.10463002059518
"LRR1",0,0,0,0,0,0,0,0,0,0,0,14,43,4.0845533827082
"GOLGB1",0,0,0,0,0,0,0,0,0,0,0,11,53,4.08378362013958
"SSB",0,0,0,0,0,0,0,0,0,0,0,10,57,4.0780251205342
"SSX2IP",0,0,0,0,0,0,0,0,0,0,0,9,62,4.07458862795092
"ROGDI",0,0,0,0,0,0,0,0,0,0,0,8,68,4.07050397438995
"HS6ST2",0,0,0,0,0,0,0,0,0,0,0,10,56,4.06672048777148
"RUNDC3A",0,0,0,0,0,0,0,0,0,1,2,6,19,4.06558241629072
"HNRNPC",0,0,0,0,0,0,0,0,0,0,2,7,29,4.06267998185576
"RSPO3",0,0,0,0,0,0,0,0,0,0,2,9,23,4.05152280429005
"MMP2",0,0,0,0,0,0,0,0,0,0,0,10,54,4.04350373408013
"TMPO",0,0,0,0,0,0,0,0,0,0,1,9,32,4.03551192005761
"MT-ND3",0,0,0,0,0,0,0,0,0,0,6,7,13,4.03330277123824
"DLX1",0,0,0,0,0,0,0,0,0,1,3,4,19,4.02192421416647
"TEAD3",0,0,0,0,0,0,0,0,0,0,0,9,57,4.0208390126516
"KLHDC9",0,0,0,0,0,0,0,0,0,0,0,7,69,4.00918683233999
"CPNE7",0,0,0,0,0,0,0,0,0,0,4,10,12,3.99114509786778
"RBFOX2",0,0,0,0,0,0,0,0,0,0,0,9,54,3.98631762619753
"DLL3",0,0,0,0,0,0,0,0,0,1,1,7,21,3.98464705927875
"XKR4",0,0,0,0,0,0,0,0,0,1,2,8,13,3.98453235969908
"SHOX2",0,0,0,0,0,0,0,0,0,0,4,9,13,3.9821291718851
"UQCRB",0,0,0,0,0,0,0,0,0,0,0,11,45,3.97956089759071
"MT1E",0,0,0,0,0,0,0,0,0,0,1,4,56,3.97487702086089
"HSPD1",0,0,0,0,0,0,0,0,0,0,1,9,29,3.9735603031848
"NEDD4L",0,0,0,0,0,0,0,0,0,0,0,7,64,3.96101665044007
"MAP3K8",0,0,0,0,0,0,0,0,0,0,0,8,57,3.9576227032569
"LNX1",0,0,0,0,0,0,0,0,0,0,0,11,43,3.95066725191967
"C11orf96",0,0,0,0,0,0,0,0,0,0,1,10,25,3.93773086270096
"NAV2",0,0,0,0,0,0,0,0,0,0,0,11,42,3.93572406507362
"COX6A1",0,0,0,0,0,0,0,0,0,0,2,8,21,3.9317490998521
"TOMM34",0,0,0,0,0,0,0,0,0,0,0,9,49,3.92436600932472
"OTUD7A",0,0,0,0,0,0,0,0,0,0,2,10,17,3.92171556507899
"UBB",0,0,0,0,0,0,0,0,0,0,2,6,26,3.91407681110346
"CHEK2",0,0,0,0,0,0,0,0,0,0,0,13,35,3.91272170776563
"FBLN7",0,0,0,0,0,0,0,0,0,0,1,8,29,3.9103439937901
"PDLIM2",0,0,0,0,0,0,0,0,0,0,0,8,52,3.89902449021061
"TXNDC17",0,0,0,0,0,0,0,0,0,0,0,9,47,3.89783171288656
"CNTFR",0,0,0,0,0,0,0,0,0,0,0,7,56,3.87564824910036
"EPB41L4A",0,0,0,0,0,0,0,0,0,0,0,8,50,3.87402140767254
"PRDX5",0,0,0,0,0,0,0,0,0,0,2,5,28,3.8680347297955
"ELMOD1",0,0,0,0,0,0,0,0,0,0,1,10,22,3.85803935334094
"PRDX2",0,0,0,0,0,0,0,0,0,0,1,6,33,3.84091137974166
"WASF1",0,0,0,0,0,0,0,0,0,0,0,7,53,3.84050455527468
"MCUB",0,0,0,0,0,0,0,0,0,0,0,7,52,3.82835466881678
"CLEC19A",0,0,0,0,0,0,0,0,0,2,2,6,9,3.81776930298083
"CHRNB4",0,0,0,0,0,0,0,0,0,0,3,7,15,3.8123094930797
"NTNG2",0,0,0,0,0,0,0,0,0,0,1,9,22,3.80085324545835
"MFAP2",0,0,0,0,0,0,0,0,0,0,1,4,42,3.79167377196925
"IGF2BP3",0,0,0,0,0,0,0,0,0,0,0,7,48,3.77734811877981
"MYZAP",0,0,0,0,0,0,0,0,0,0,1,4,41,3.77637894865262
"ZNF474",0,0,0,0,0,0,0,0,0,0,2,7,18,3.76578702023355
"PET100",0,0,0,0,0,0,0,0,0,0,2,8,16,3.76416017880573
"WDR83OS",0,0,0,0,0,0,0,0,0,1,2,5,13,3.74125329483418
"AL022238.4",0,0,0,0,0,0,0,0,0,0,3,7,13,3.72551408787376
"TRAIP",0,0,0,0,0,0,0,0,0,0,0,11,30,3.72303567278815
"TAX1BP1",0,0,0,0,0,0,0,0,0,0,0,7,44,3.72199554335861
"RHOB",0,0,0,0,0,0,0,0,0,0,0,7,44,3.72199554335861
"RNF165",0,0,0,0,0,0,0,0,0,0,0,6,49,3.71036104296148
"DQX1",0,0,0,0,0,0,0,0,0,0,1,8,21,3.70874329039261
"MMP16",0,0,0,0,0,0,0,0,0,0,0,7,43,3.70738818705477
"POLR2J",0,0,0,0,0,0,0,0,0,0,0,8,38,3.699649816386
"NEMP1",0,0,0,0,0,0,0,0,0,0,1,6,26,3.69107100164397
"PKP3",0,0,0,0,0,0,0,0,0,0,0,6,47,3.68382674652332
"KLHL31",0,0,0,0,0,0,0,0,0,0,0,6,46,3.67014203054473
"POMP",0,0,0,0,0,0,0,0,0,0,1,5,29,3.6670649289252
"HTATIP2",0,0,0,0,0,0,0,0,0,0,0,8,36,3.66543138962048
"COMTD1",0,0,0,0,0,0,0,0,0,0,0,7,40,3.6614867683657
"RHOD",0,0,0,0,0,0,0,0,0,0,0,5,52,3.65574542534571
"LY6H",0,0,0,0,0,0,0,0,0,0,2,6,17,3.65052449083316
"SCCPDH",0,0,0,0,0,0,0,0,0,0,0,5,51,3.64336409861476
"ZC3HAV1",0,0,0,0,0,0,0,0,0,0,1,4,33,3.63902803776894
"CLIC6",0,0,0,0,0,0,0,0,1,1,1,6,8,3.63546283554165
"HOXB6",0,0,0,0,0,0,0,0,0,0,1,5,27,3.62221956245869
"RMI2",0,0,0,0,0,0,0,0,0,0,0,13,22,3.6215056381231
"CHST2",0,0,0,0,0,0,0,0,0,0,1,8,18,3.61345103216789
"RNF43",0,0,0,0,0,0,0,0,0,0,0,6,42,3.612326164634
"SPDL1",0,0,0,0,0,0,0,0,0,0,0,7,37,3.61209592883005
"HIST1H2AH",0,0,0,0,0,0,0,0,0,1,1,4,18,3.60735262350659
"SYNE4",0,0,0,0,0,0,0,0,0,0,0,5,48,3.60473887530874
"CHPT1",0,0,0,0,0,0,0,0,0,0,0,6,41,3.59703134131738
"TNIK",0,0,0,0,0,0,0,0,0,0,0,6,41,3.59703134131738
"FSCN1",0,0,0,0,0,0,0,0,0,0,0,5,47,3.59133633862696
"CLU",0,0,0,0,0,0,0,0,0,0,0,8,32,3.59106466135494
"OLFML2B",0,0,0,0,0,0,0,0,0,0,1,10,14,3.58020074370343
"RAP2C",0,0,0,0,0,0,0,0,0,0,0,5,46,3.57765162264837
"PHLDB2",0,0,0,0,0,0,0,0,0,0,0,5,46,3.57765162264837
"CCDC186",0,0,0,0,0,0,0,0,0,0,0,7,35,3.57695223500437
"ARHGEF4",0,0,0,0,0,0,0,0,0,0,2,6,15,3.57396551765651
"SRSF2",0,0,0,0,0,0,0,0,0,0,0,9,28,3.57029334528764
"LIPC",0,0,0,0,0,0,0,0,0,0,2,7,13,3.56728894802528
"IFIH1",0,0,0,0,0,0,0,0,0,0,2,5,17,3.5580340829368
"LMNB1",0,0,0,0,0,0,0,0,0,0,0,8,30,3.55042642931708
"SFRP2",0,0,0,0,0,0,0,0,0,0,0,5,44,3.54938629988754
"NEFM",0,0,0,0,0,0,0,0,0,0,1,8,16,3.54115436934624
"C19orf66",0,0,0,0,0,0,0,0,0,1,3,5,7,3.53572817252464
"PDE7B",0,0,0,0,0,0,0,0,0,0,1,4,28,3.53563598625964
"CDH9",0,0,0,0,0,0,0,0,0,1,2,4,11,3.53166241887009
"POLD3",0,0,0,0,0,0,0,0,0,0,0,8,29,3.52911304448213
"PAICS",0,0,0,0,0,0,0,0,0,0,0,8,29,3.52911304448213
"AL049779.1",0,0,0,0,0,0,0,0,1,1,2,3,8,3.52269917223989
"FAM189A2",0,0,0,0,0,0,0,0,0,0,2,7,12,3.51911876612536
"SCRT2",0,0,0,0,0,0,0,0,0,0,2,7,12,3.51911876612536
"SLITRK1",0,0,0,0,0,0,0,0,0,0,1,8,15,3.50174836516556
"ZDHHC12",0,0,0,0,0,0,0,0,0,0,0,6,35,3.49683339942966
"ALDH7A1",0,0,0,0,0,0,0,0,0,0,0,6,35,3.49683339942966
"HINT1",0,0,0,0,0,0,0,0,0,0,2,6,13,3.48717011245057
"ALDH1A3",0,0,0,0,0,0,0,0,0,0,4,6,8,3.48093291654049
"CCDC18",0,0,0,0,0,0,0,0,0,0,0,7,30,3.47975660792325
"CAPN3",0,0,0,0,0,0,0,0,0,1,2,4,10,3.47510502382683
"SHC4",0,0,0,0,0,0,0,0,0,0,0,9,24,3.47382034196076
"SYNPO2",0,0,0,0,0,0,0,0,0,0,0,5,39,3.47282732671089
"SEC61G",0,0,0,0,0,0,0,0,0,0,1,8,14,3.45979832642614
"BHLHE40",0,0,0,0,0,0,0,0,0,0,0,4,45,3.45427965517837
"USP18",0,0,0,0,0,0,0,0,0,1,1,6,10,3.45398255634007
"DCT",0,0,0,0,0,0,0,0,1,1,2,3,7,3.44614019906324
"NOP58",0,0,0,0,0,0,0,0,0,0,2,3,21,3.4451909701223
"MCCC1",0,0,0,0,0,0,0,0,0,0,0,5,37,3.43948668535898
"KLHL35",0,0,0,0,0,0,0,0,0,1,1,5,11,3.41804954348698
"MAG",0,0,0,0,0,0,0,0,0,0,2,3,20,3.41495295995962
"CACNA1E",0,0,0,0,0,0,0,0,0,1,1,4,13,3.40885455129832
"COX7B",0,0,0,0,0,0,0,0,0,0,0,6,30,3.39963777234853
"PRAME",0,0,0,0,0,0,0,0,0,0,1,6,16,3.3903657123777
"AC004922.1",0,0,0,0,0,0,0,0,0,0,1,6,16,3.3903657123777
"SAMD4A",0,0,0,0,0,0,0,0,0,0,0,5,34,3.38603192150495
"CNBP",0,0,0,0,0,0,0,0,0,0,0,5,34,3.38603192150495
"FRAS1",0,0,0,0,0,0,0,0,0,0,0,4,39,3.36343439263452
"ALCAM",0,0,0,0,0,0,0,0,0,0,0,4,39,3.36343439263452
"NNMT",0,0,0,0,0,0,0,0,0,1,1,4,12,3.3606843693984
"PRRX1",0,0,0,0,0,0,0,0,1,1,2,3,6,3.3593447938573
"GAP43",0,0,0,0,0,0,0,0,0,0,0,6,28,3.3562883789244
"GLDC",0,0,0,0,0,0,0,0,0,0,0,3,47,3.34805727376206
"PDLIM7",0,0,0,0,0,0,0,0,0,0,0,4,38,3.34697781744473
"WDR54",0,0,0,0,0,0,0,0,0,1,2,4,8,3.34466907177644
"COX5B",0,0,0,0,0,0,0,0,0,0,1,3,25,3.33077031569387
"CCDC96",0,0,0,0,0,0,0,0,0,0,2,6,10,3.33041477551959
"ATP5J",0,0,0,0,0,0,0,0,0,0,0,4,37,3.33009375128261
"ADGRF1",0,0,0,0,0,0,0,1,1,1,1,2,7,3.32778401835666
"ZG16",0,0,0,0,0,0,0,1,1,1,1,2,7,3.32778401835666
"C8orf44-SGK3",0,0,0,0,0,0,0,0,0,0,0,8,21,3.32751234108464
"TSG101",0,0,0,0,0,0,0,0,0,0,0,5,30,3.30714736445218
"TICRR",0,0,0,0,0,0,0,0,0,0,0,5,30,3.30714736445218
"NDUFB11",0,0,0,0,0,0,0,0,0,0,0,5,30,3.30714736445218
"DTX4",0,0,0,0,0,0,0,0,0,0,1,3,24,3.30527685214424
"TESMIN",0,0,0,0,0,0,0,0,0,0,1,3,24,3.30527685214424
"LINGO1",0,0,0,0,0,0,0,0,0,0,0,4,35,3.29495005745693
"MBP",0,0,0,0,0,0,0,0,0,0,0,4,35,3.29495005745693
"LAYN",0,0,0,0,0,0,0,0,0,0,0,4,35,3.29495005745693
"DTX3L",0,0,0,0,0,0,0,0,0,0,1,4,19,3.29411967457852
"ANK2",0,0,0,0,0,0,0,0,0,0,0,3,43,3.2914998787188
"OCA2",0,0,0,0,0,0,0,0,0,0,3,4,10,3.28675657339534
"VEGFD",0,0,0,0,0,0,0,0,0,1,1,3,13,3.2749684205098
"SLIT3",0,0,0,0,0,0,0,0,0,0,1,4,18,3.26077903322662
"AP1G2",0,0,0,0,0,0,0,0,0,0,0,3,40,3.24559846002973
"MZT2B",0,0,0,0,0,0,0,0,0,0,0,4,32,3.23839266241367
"CADPS2",0,0,0,0,0,0,0,0,0,0,2,3,15,3.23819604489525
"CDH20",0,0,0,0,0,0,0,0,0,0,2,5,10,3.23792436762323
"CASP6",0,0,0,0,0,0,0,0,0,0,0,3,39,3.22954826184599
"S1PR1",0,0,0,0,0,0,0,0,0,1,1,2,16,3.22856058642535
"FAM72D",0,0,0,0,0,0,0,0,0,1,1,3,12,3.22679823860988
"SV2B",0,0,0,0,0,0,0,0,1,1,1,3,7,3.22313438960375
"SAMD9L",0,0,0,0,0,0,0,0,0,0,1,6,12,3.21599412109116
"CTNND2",0,0,0,0,0,0,0,0,0,0,0,2,50,3.21485403447168
"CAPN6",0,0,0,0,0,0,0,0,0,0,0,3,38,3.21309168665621
"ZNF519",0,0,0,0,0,0,0,0,0,0,0,7,19,3.194890902818
"CAV1",0,0,0,0,0,0,0,0,0,0,0,5,25,3.1928184312508
"TAGLN3",0,0,0,0,0,0,0,0,0,0,2,4,11,3.18508882859012
"SULF2",0,0,0,0,0,0,0,0,0,0,0,3,36,3.17887325989068
"HLA-E",0,0,0,0,0,0,0,0,0,0,0,3,36,3.17887325989068
"NEDD8",0,0,0,0,0,0,0,0,0,0,1,6,11,3.16396636110336
"PTPN6",0,0,0,0,0,0,0,0,0,0,0,3,35,3.16106392666841
"FAM212A",0,0,0,0,0,0,0,0,0,0,0,4,28,3.15440503695167
"NMI",0,0,0,0,0,0,0,0,0,0,0,3,34,3.14275285664005
"CADM3",0,0,0,0,0,0,0,0,0,0,2,4,10,3.12853143354686
"ISG15",0,0,0,0,0,0,0,0,0,0,2,4,10,3.12853143354686
"IFI16",0,0,0,0,0,0,0,0,0,0,1,3,18,3.12689290243809
"HOXA2",0,0,0,0,0,0,0,0,0,0,1,5,12,3.1235037131948
"ANGPTL2",0,0,0,0,0,0,0,0,0,0,1,5,12,3.1235037131948
"CNTNAP3B",0,0,0,0,0,0,0,0,0,0,1,5,12,3.1235037131948
"PNPLA7",0,0,0,0,0,0,0,0,0,0,2,6,7,3.12341985029254
"SEMA6D",0,0,0,0,0,0,0,0,0,0,0,5,22,3.11312692189078
"PIF1",0,0,0,0,0,0,0,0,0,0,0,5,22,3.11312692189078
"CMTM8",0,0,0,0,0,0,0,0,0,0,0,4,26,3.10795671036327
"PYGM",0,0,0,0,0,0,0,0,0,0,2,5,8,3.10748841557284
"NDUFA11",0,0,0,0,0,0,0,0,0,0,1,4,14,3.10712632748487
"SRP14",0,0,0,0,0,0,0,0,0,0,1,2,23,3.106133312235
"LIX1L",0,0,0,0,0,0,0,0,0,0,0,2,42,3.10394744840168
"SOX8",0,0,0,0,0,0,0,0,0,0,0,3,31,3.08450495349176
"NTN5",0,0,0,0,0,0,0,0,0,0,0,5,21,3.08423327621974
"ARPP21",0,0,0,0,0,0,0,0,0,0,1,5,11,3.071475953207
"NRSN1",0,0,0,0,0,0,0,0,0,0,1,4,13,3.06228096101835
"FYB2",0,0,0,0,0,0,0,0,0,0,1,4,13,3.06228096101835
"CENPP",0,0,0,0,0,0,0,0,0,0,0,4,24,3.05793203362479
"PRUNE2",0,0,0,0,0,0,0,0,0,1,1,3,9,3.05626146670601
"HYDIN",0,0,0,0,0,0,0,0,0,0,0,6,17,3.0462877320657
"SMKR1",0,0,0,0,0,0,0,0,0,0,0,6,17,3.0462877320657
"TVP23B",0,0,0,0,0,0,0,0,0,0,0,3,29,3.04255491475234
"CLVS1",0,0,0,0,0,0,0,0,0,0,2,5,7,3.03092944239619
"HCAR2",0,0,0,0,0,0,0,0,0,0,0,3,28,3.02051890616314
"CMC2",0,0,0,0,0,0,0,0,0,0,0,4,22,3.00373398781441
"LRRN2",0,0,0,0,0,0,0,0,0,1,1,2,11,3.00216123515101
"TMEM215",0,0,0,0,0,0,0,0,0,1,1,2,11,3.00216123515101
"SRSF3",0,0,0,0,0,0,0,0,0,0,0,3,27,2.99770954828582
"AC024940.1",0,0,0,0,0,0,0,1,1,1,1,1,6,2.99770954828582
"RHOXF2B",0,0,0,0,0,0,0,0,0,0,0,5,18,2.98894101799502
"ATP5G1",0,0,0,0,0,0,0,0,0,0,0,4,21,2.97484034214337
"LTC4S",0,0,0,0,0,0,0,0,0,0,0,3,26,2.97407057957475
"RTL5",0,0,0,0,0,0,0,0,0,0,0,3,26,2.97407057957475
"NDUFS6",0,0,0,0,0,0,0,0,0,0,1,3,14,2.97324019669634
"ATOX1",0,0,0,0,0,0,0,0,0,0,1,3,14,2.97324019669634
"KIAA1551",0,0,0,0,0,0,0,0,0,0,0,2,34,2.97014361316899
"STEAP1B",0,0,0,0,0,0,0,0,0,0,0,6,15,2.96972875888905
"M1AP",0,0,0,0,0,0,0,0,0,0,1,2,18,2.95428365896702
"GGCT",0,0,0,0,0,0,0,0,0,0,0,5,17,2.95379732416934
"FRK",0,0,0,0,0,0,0,0,0,0,0,2,33,2.95130171420137
"REEP5",0,0,0,0,0,0,0,0,0,0,0,2,33,2.95130171420137
"FBXO7",0,0,0,0,0,0,0,0,0,0,0,3,25,2.9495393663859
"SEMA5A",0,0,0,0,0,0,0,0,0,0,0,3,25,2.9495393663859
"SERPINI1",0,0,0,0,0,0,0,0,0,0,0,3,25,2.9495393663859
"GOLGA8B",0,0,0,0,0,0,0,0,0,0,0,2,32,2.93189728815408
"SPAG1",0,0,0,0,0,0,0,0,0,0,2,2,12,2.93062121431833
"ZNF385D",0,0,0,0,0,0,0,0,0,0,1,3,13,2.92839483022982
"LMO2",0,0,0,0,0,0,0,0,0,0,0,6,14,2.92777872014963
"EGLN3",0,0,0,0,0,0,0,0,0,0,0,5,16,2.91664435517337
"OAS2",0,0,0,0,0,0,0,0,0,1,1,3,7,2.91121815835177
"ATP5B",0,0,0,0,0,0,0,0,0,0,1,4,10,2.90552562408737
"AP000350.4",0,0,0,0,0,0,0,0,0,0,1,4,10,2.90552562408737
"PDGFD",0,0,0,0,0,0,0,0,0,0,1,1,24,2.88938854380827
"TMEM125",0,0,0,0,0,0,0,0,0,0,0,2,29,2.86994567128127
"CSE1L",0,0,0,0,0,0,0,0,0,0,0,3,22,2.86984785702588
"ZNF750",0,0,0,0,0,0,0,0,0,0,0,3,22,2.86984785702588
"FAM189A1",0,0,0,0,0,0,0,0,0,0,2,3,8,2.86420935070794
"CFAP47",0,0,0,0,0,0,0,0,0,0,2,3,8,2.86420935070794
"TFG",0,0,0,0,0,0,0,0,0,0,0,2,28,2.84790966269207
"IGFBP4",0,0,0,0,0,0,0,0,0,0,0,2,28,2.84790966269207
"POLR3K",0,0,0,0,0,0,0,0,0,0,0,2,28,2.84790966269207
"ZNF33A",0,0,0,0,0,0,0,0,0,0,0,1,41,2.84537356022016
"EXOSC9",0,0,0,0,0,0,0,0,0,0,0,4,17,2.84440439009297
"DAD1",0,0,0,0,0,0,0,0,0,0,0,4,17,2.84440439009297
"LYSMD2",0,0,0,0,0,0,0,0,0,0,1,4,9,2.84357400721456
"CHODL",0,0,0,0,0,0,0,0,0,0,1,4,9,2.84357400721456
"BMP7",0,0,0,0,0,0,0,0,0,0,0,3,21,2.84095421135484
"SH2D3C",0,0,0,0,0,0,0,0,0,0,0,5,14,2.83528831225327
"KANK4",0,0,0,0,0,0,0,0,0,0,0,5,14,2.83528831225327
"MAPK8IP2",0,0,0,0,0,0,0,0,0,0,2,4,6,2.83474110311387
"FAM241B",0,0,0,0,0,0,0,0,0,0,0,2,27,2.82510030481475
"GAL",0,0,0,0,0,0,0,0,0,1,1,2,8,2.81516788805735
"ONECUT2",0,0,0,0,0,0,0,0,0,1,1,2,8,2.81516788805735
"ALDOC",0,0,0,0,0,0,0,0,0,0,1,6,6,2.81361863562711
"TFAP2E",0,0,0,0,0,0,0,0,0,0,1,5,7,2.8079236329367
"TJP2",0,0,0,0,0,0,0,0,0,0,0,2,26,2.80146133610368
"PFDN5",0,0,0,0,0,0,0,0,0,0,0,2,26,2.80146133610368
"SH3GL3",0,0,0,0,0,0,0,0,0,0,0,2,26,2.80146133610368
"ADAMTS4",0,0,0,0,0,0,0,0,0,0,0,2,26,2.80146133610368
"HIGD1A",0,0,0,0,0,0,0,0,0,0,0,2,26,2.80146133610368
"NKD1",0,0,0,0,0,0,0,0,0,0,0,3,19,2.77900259448203
"NEUROG1",0,0,0,0,0,0,0,0,0,0,1,4,8,2.77508967203697
"GALNT18",0,0,0,0,0,0,0,0,0,0,1,3,10,2.77163949329885
"TRABD2B",0,0,0,0,0,0,0,0,0,0,1,3,10,2.77163949329885
"PHPT1",0,0,0,0,0,0,0,0,0,0,0,4,15,2.76784541691632
"SEC61B",0,0,0,0,0,0,0,0,0,0,0,4,15,2.76784541691632
"RTN1",0,0,0,0,0,0,0,0,0,0,0,4,15,2.76784541691632
"ANK3",0,0,0,0,0,0,0,0,0,0,0,1,36,2.76298495155471
"KREMEN2",0,0,0,0,0,0,0,0,0,0,0,2,24,2.7514366593652
"LAPTM4A",0,0,0,0,0,0,0,0,0,0,0,3,18,2.74566195313012
"BST2",0,0,0,0,0,0,0,0,0,0,0,5,12,2.74227276388683
"KCNJ2",0,0,0,0,0,0,0,0,0,0,0,1,34,2.72686454830409
"TMEM121B",0,0,0,0,0,0,0,0,0,0,0,6,10,2.72617801675213
"SMAD9",0,0,0,0,0,0,0,0,0,0,0,2,23,2.72490236292703
"GAS2L3",0,0,0,0,0,0,0,0,0,0,0,2,23,2.72490236292703
"IGFBP2",0,0,0,0,0,0,0,0,0,0,1,5,6,2.72112822773076
"ZNF85",0,0,0,0,0,0,0,0,0,0,0,3,17,2.71051825930444
"C11orf88",0,0,0,0,0,0,0,0,0,0,1,3,9,2.70968787642603
"DNAJB9",0,0,0,0,0,0,0,0,0,0,0,1,33,2.70802264933647
"SNRPD3",0,0,0,0,0,0,0,0,0,0,1,2,12,2.70761540485884
"KCNB1",0,0,0,0,0,0,0,0,0,0,2,3,6,2.70085497232535
"FCGBP",0,0,0,0,0,0,0,0,0,0,1,4,7,2.69853069886032
"PDE11A",0,0,0,0,0,0,0,0,0,0,0,5,11,2.69024500389903
"PXDC1",0,0,0,0,0,0,0,0,0,0,0,1,31,2.66861664515579
"SPRY1",0,0,0,0,0,0,0,0,0,0,0,2,21,2.66834496788377
"INHBE",0,0,0,0,0,0,0,0,0,1,1,2,6,2.65181350967476
"ODF3B",0,0,0,0,0,0,0,0,0,1,1,2,6,2.65181350967476
"CRYBG1",0,0,0,0,0,0,0,0,0,0,0,1,30,2.64797999125131
"C6orf141",0,0,0,0,0,0,0,0,0,0,0,2,20,2.63810695772109
"C4orf48",0,0,0,0,0,0,0,0,0,0,0,2,20,2.63810695772109
"ATP5O",0,0,0,0,0,0,0,0,0,0,0,3,15,2.63395928612779
"PPFIA4",0,0,0,0,0,0,0,0,0,0,0,5,10,2.63368760885577
"COX5A",0,0,0,0,0,0,0,0,0,0,0,4,12,2.63287982981046
"TMEM2",0,0,0,0,0,0,0,0,0,0,0,1,29,2.62666660641637
